"","index","asin","feature","helpful","opinion","overall","sentiment","token","unixReviewTime","feature_LEMMA","opinion_LEMMA","feature_STEM","opinion_STEM","cluster_number_set","cluster_number_feature","cluster_number_opinion"
"7355",1965,"B003X5FYJQ","health","[2, 7]","best",1,0,"Anyone who is health conscious enough to use an amino supplement (or whey or anything that means you're working out) should avoid sucralose, aspartame or chemical sweeteners.Unfortunately, the Optmimum Nutrition product has sucralose which means you're putting a substance in your body that is good for you, but is also bad.If you want details, research and more on this, the best resource for natural health is [...]Sorry, can't recommend this product.",1304467200,"health","best","health","best","0","0","1"
"7356",1965,"B003X5FYJQ","supplement","[2, 7]","amino",1,0,"Anyone who is health conscious enough to use an amino supplement (or whey or anything that means you're working out) should avoid sucralose, aspartame or chemical sweeteners.Unfortunately, the Optmimum Nutrition product has sucralose which means you're putting a substance in your body that is good for you, but is also bad.If you want details, research and more on this, the best resource for natural health is [...]Sorry, can't recommend this product.",1304467200,"supplement","amino","supplement","amino","0","1","0"
"7357",1966,"B003X5FYJQ","drinks","[3, 5]","pre",3,2,"As an avid runner and P90X disciple, I am always looking for great pre- and post-workout drinks, having tried numerous brands of varying carb/protein concoctions.",1303862400,"drink","pre","drink","pre","0","1","0"
"7358",1966,"B003X5FYJQ","drinks","[3, 5]","post-workout",3,2,"As an avid runner and P90X disciple, I am always looking for great pre- and post-workout drinks, having tried numerous brands of varying carb/protein concoctions.",1303862400,"drink","post-workout","drink","post-workout","0","1","0"
"7359",1966,"B003X5FYJQ","drinks","[3, 5]","great",3,2,"As an avid runner and P90X disciple, I am always looking for great pre- and post-workout drinks, having tried numerous brands of varying carb/protein concoctions.",1303862400,"drink","great","drink","great","0","1","1"
"7360",1966,"B003X5FYJQ","brands","[3, 5]","numerous",3,2,"As an avid runner and P90X disciple, I am always looking for great pre- and post-workout drinks, having tried numerous brands of varying carb/protein concoctions.",1303862400,"brand","numerous","brand","numer","0","1","0"
"7361",1966,"B003X5FYJQ","flavored","[3, 5]","grape",3,0,"And though I am not a fan of using caffeine as a stimulant (I stopped consuming caffeine quite a while ago), I decided to give the grape flavored Essential Amin.O.",1303862400,"flavored","grape","flavor","grape","0","0","0"
"7362",1966,"B003X5FYJQ","drinks","[3, 5]","better",3,0,"But I do think there are better energy drinks on the market, so I'll likely pass on this one in the future.",1303862400,"drink","good","drink","better","1","1","1"
"7363",1967,"B003X5FYJQ","energy","[0, 0]","extra",4,0,"I get a little tingle and a little extra energy, but nothing to write home about.",1381449600,"energy","extra","energi","extra","1","1","1"
"7364",1967,"B003X5FYJQ","energy","[0, 0]","little",4,0,"I get a little tingle and a little extra energy, but nothing to write home about.",1381449600,"energy","little","energi","littl","0","1","1"
"7365",1967,"B003X5FYJQ","effect","[0, 0]","full",4,1,"The product seemed like a good deal, but to get the full effect as a preworkout, you will only get 15 servings.",1381449600,"effect","full","effect","full","0","0","0"
"7366",1968,"B003X5FYJQ","workout","[0, 0]","hour-long",5,0,"this product has been a godsend to me!i have been making a return to a more active lifestyle and this combination of amino acids and vitamins give me everything i need to make it through an hour-long workout.",1310688000,"workout","hour-long","workout","hour-long","0","1","0"
"7367",1968,"B003X5FYJQ","craving","[0, 0]","sweet",5,1,"it also satisfies any craving i may have for something sweet because it is like drinking liquid candy!on that note, though, i may recommend mixing it with water for those that do not like such sweet things to drink.",1310688000,"craving","sweet","crave","sweet","0","0","2"
"7368",1969,"B003X5FYJQ","taste","[0, 0]","good",5,2,"Well, this one actually is what it claims to be.First, it actually tastes pretty good (if you like Grape flavor, which I do).",1305504000,"taste","good","tast","good","1","1","1"
"7369",1970,"B003X5FYJQ","supplement","[0, 0]","great",4,2,"This is a great supplement to add to your diet supplement intake, especially if you are strength training.",1305763200,"supplement","great","supplement","great","1","1","1"
"7370",1970,"B003X5FYJQ","try","[0, 0]","first",4,-1,"I drink a lot of coffee and have taken thermos, so I didn't think the caffeine would do much to me in this supplement.My first try, I took 6 scoops of Concord grape flavor and got a bad headache.",1305763200,"try","first","tri","first","0","0","1"
"7371",1970,"B003X5FYJQ","flavor","[0, 0]","grape",4,-1,"I drink a lot of coffee and have taken thermos, so I didn't think the caffeine would do much to me in this supplement.My first try, I took 6 scoops of Concord grape flavor and got a bad headache.",1305763200,"flavor","grape","flavor","grape","0","1","0"
"7372",1970,"B003X5FYJQ","results","[0, 0]","immediate",4,0,"If you do use 6 scoops at a time, you will get less than 30 servings, since each serving is 2 scoops.I didn't notice any immediate results, but I felt I was able to work out longer without getting tired as fast.",1305763200,"result","immediate","result","immedi","0","1","0"
"7373",1970,"B003X5FYJQ","work","[0, 0]","able",4,0,"If you do use 6 scoops at a time, you will get less than 30 servings, since each serving is 2 scoops.I didn't notice any immediate results, but I felt I was able to work out longer without getting tired as fast.",1305763200,"work","able","work","abl","0","1","0"
"7374",1970,"B003X5FYJQ","taste","[0, 0]","expect",4,0,"I only deducted 1 star because it taste tolerable, but as with most supplements, I didn't expect it to taste any better.If you are looking for something to boost your workouts, give this supplement a try.",1305763200,"taste","expect","tast","expect","0","1","0"
"7375",1970,"B003X5FYJQ","supplements","[0, 0]","most",4,0,"I only deducted 1 star because it taste tolerable, but as with most supplements, I didn't expect it to taste any better.If you are looking for something to boost your workouts, give this supplement a try.",1305763200,"supplement","most","supplement","most","0","1","1"
"7376",1970,"B003X5FYJQ","boost","[0, 0]","looking",4,0,"I only deducted 1 star because it taste tolerable, but as with most supplements, I didn't expect it to taste any better.If you are looking for something to boost your workouts, give this supplement a try.",1305763200,"boost","looking","boost","look","0","0","0"
"7377",1970,"B003X5FYJQ","supplement","[0, 0]","most",4,0,"I only deducted 1 star because it taste tolerable, but as with most supplements, I didn't expect it to taste any better.If you are looking for something to boost your workouts, give this supplement a try.",1305763200,"supplement","most","supplement","most","0","1","1"
"7378",1971,"B003X5FYJQ","things","[0, 0]","different",4,0,"Building muscle is the result of doing a lot of different things, and there are no magic bullets, but I do feel that this is the type of product that will help.",1327881600,"thing","different","thing","differ","0","1","1"
"7379",1971,"B003X5FYJQ","taste","[0, 0]","fine",4,2,"The taste is fine, and the price isn't bad, so I recommend giving it a try and see how it works for you.",1327881600,"taste","fine","tast","fine","2","1","2"
"7380",1971,"B003X5FYJQ","price","[0, 0]","fine",4,2,"The taste is fine, and the price isn't bad, so I recommend giving it a try and see how it works for you.",1327881600,"price","fine","price","fine","0","1","2"
"7381",1972,"B003X5FYJQ","boost","[1, 2]","good",3,1,"The buzz lasted about 90 minutes, so it's good for a pre-workout boost, but I'm leery about side-effects with long-term use.",1304035200,"boost","good","boost","good","0","0","1"
"7382",1973,"B003X5FYJQ","drink","[0, 0]","Great",5,2,"Great pre-workout drink",1307318400,"drink","great","drink","great","0","1","1"
"7383",1973,"B003X5FYJQ","drink","[0, 0]","pre-workout",5,2,"Great pre-workout drink",1307318400,"drink","pre-workout","drink","pre-workout","0","1","0"
"7384",1973,"B003X5FYJQ","taste","[0, 0]","good",5,1,"It tastes good.",1307318400,"taste","good","tast","good","1","1","1"
"7385",1973,"B003X5FYJQ","things","[0, 0]","simple",5,-1,"Both seems simple things to review, but if it don't mix or it tastes bad then I'm just not going to buy another one.",1307318400,"thing","simple","thing","simpl","0","1","0"
"7386",1973,"B003X5FYJQ","review","[0, 0]","seems",5,-1,"Both seems simple things to review, but if it don't mix or it tastes bad then I'm just not going to buy another one.",1307318400,"review","seems","review","seem","0","1","1"
"7387",1973,"B003X5FYJQ","taste","[0, 0]","bad",5,-1,"Both seems simple things to review, but if it don't mix or it tastes bad then I'm just not going to buy another one.",1307318400,"taste","bad","tast","bad","2","1","2"
"7388",1973,"B003X5FYJQ","purchase","[0, 0]","going",5,-1,"Both seems simple things to review, but if it don't mix or it tastes bad then I'm just not going to buy another one.",1307318400,"purchase","going","purchas","go","0","0","0"
"7389",1974,"B003X5FYJQ","flavor","[0, 2]","artificial",2,-1,"I am sorry but I tried taking this product only twice because I could not tolerate the artificial grape flavor.",1307750400,"flavor","artificial","flavor","artifici","1","1","1"
"7390",1975,"B003X5FYJQ","taste","[0, 0]","fine",4,1,"It tastes fine and I really like that I can measure the level of intensity by the number of scoops.",1403568000,"taste","fine","tast","fine","2","1","2"
"7391",1976,"B003X5FYJQ","product","[0, 0]","amino",4,0,"This product is basically an amino acid energy drink.",1306972800,"product","amino","product","amino","0","1","0"
"7392",1976,"B003X5FYJQ","product","[0, 0]","acid",4,0,"This product is basically an amino acid energy drink.",1306972800,"product","acid","product","acid","0","1","0"
"7393",1976,"B003X5FYJQ","drink","[0, 0]","amino",4,0,"This product is basically an amino acid energy drink.",1306972800,"drink","amino","drink","amino","0","1","0"
"7394",1976,"B003X5FYJQ","drink","[0, 0]","acid",4,0,"This product is basically an amino acid energy drink.",1306972800,"drink","acid","drink","acid","0","1","0"
"7395",1976,"B003X5FYJQ","ingredients","[0, 0]","important",4,0,"Two of its most important ingredients are caffeine and beta-alanine.",1306972800,"ingredient","important","ingredi","import","0","1","0"
"7396",1976,"B003X5FYJQ","melioration","[0, 0]","shown",4,1,"Beta-alanine has been shown to improve physical endurance, and I feel a mental edge from it as well.",1306972800,"melioration","shown","melior","shown","0","0","0"
"7397",1976,"B003X5FYJQ","product","[0, 0]","amino",4,0,"The other amino acids in the product help speed recovery and build muscle.",1306972800,"product","amino","product","amino","0","1","0"
"7398",1976,"B003X5FYJQ","product","[0, 0]","other",4,0,"The other amino acids in the product help speed recovery and build muscle.",1306972800,"product","other","product","other","1","1","1"
